tax_id,species_name
1219064, Vibrio sagamiensis NBRC 104589
1219065, Vibrio proteolyticus NBRC 13287
1219067, Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759
1219068, Vibrio nereis NBRC 15637
1219257, Sphingomonas canadensis
1219361, Millisia brevis NBRC 105863
1219375, Xanthomonas cassavae CFBP 4642
1219383, Acinetobacter boissieri
1220023, Halolamina salina
1220182, Winogradskyella litoriviva
1220188, Aspergillus tanneri
1220207, Aspergillus puulaauensis
1220491, Litorimonas cladophorae
1220495, Phytopseudomonas punonensis
1220511, Wolbachia endosymbiont of Armadillidium vulgare str. wVulC
1220542, Wolbachia endosymbiont of Rhagoletis cingulata
1220553, Nocardia flavorosea NBRC 108225
1220559, Actinomadura hibisca NBRC 15177
1220560, Paenibacillus chondroitinus NBRC 15376
1220561, Actinomadura kijaniata NBRC 14229
1220562, Paenibacillus ehimensis NBRC 15659
1220563, Actinomadura latina NBRC 106108
1220564, Actinomadura macra NBRC 14102
1220565, Paenibacillus glycanilyticus NBRC 16618
1220566, Paenibacillus kobensis NBRC 15729
1220567, Actinomadura rubrobrunea NBRC 15275
1220568, Paenibacillus koleovorans NBRC 103111
1220571, Alicyclobacillus kakegawensis NBRC 103104
1220572, Alicyclobacillus sendaiensis NBRC 100866
1220573, Alicyclobacillus shizuokensis NBRC 103103
1220578, Flavihumibacter petaseus NBRC 106054
1220583, Gordonia aichiensis NBRC 108223
1220584, Herbiconiux solani NBRC 106740
1220586, Amphibacillus sediminis NBRC 103570
1220588, Halalkalibacter krulwichiae NBRC 102362
1220589, Lysinibacillus odysseyi 34hs-1 = NBRC 100172
1220600, Phaeovibrio sulfidiphilus
1220924, Cyphellophora europaea CBS 101466
1221450, Priestia abyssalis
1221500, Fictibacillus phosphorivorans
1221538, Fructilactobacillus florum 8D
1221996, Bacillus thermotolerans
1222016, Caldicellulosiruptor changbaiensis
1223317, Actinoplanes siamensis
1223410, Altibacter lentus
1223489, Nocardia niwae NBRC 108934 = DSM 45340
1223494, Tetragenococcus solitarius NBRC 100494
1223496, Nocardiopsis alborubida NBRC 13392
1223507, Alkalihalobacillus trypoxylicola NBRC 102646
1223511, Pseudonocardia sulfidoxydans NBRC 16205
1223513, Corynebacterium xerosis NBRC 16721 = ATCC 373
1223515, Corynebacterium humireducens NBRC 106098 = DSM 45392
1223517, Curtobacterium ammoniigenes NBRC 101786
1223518, Deinococcus cellulosilyticus NBRC 106333 = KACC 11606
1223520, Neokomagataea thailandica NBRC 106555
1223521, Comamonas granuli NBRC 101663
1223525, Sanguibacter suarezii NBRC 16159
1223526, Kribbia dieselivorans NBRC 106261
1223527, Microbacterium hydrocarbonoxydans NBRC 103074
1223540, Gordonia desulfuricans NBRC 100010
1223545, Gordonia soli NBRC 108243
1223546, Nocardia grenadensis NBRC 108939
1223547, Nocardia rhamnosiphila NBRC 108938
1223548, Nocardia mikamii NBRC 108933
1223549, Nocardia fusca NBRC 14340
1223802, Sulfuritalea hydrogenivorans sk43H
1224162, Corynebacterium marinum DSM 44953
1224163, Corynebacterium maris DSM 45190
1224164, Corynebacterium vitaeruminis DSM 20294
1224302, Undibacterium terreum
1224511, Noviherbaspirillum suwonense
1224513, Teichococcus aerophilus
1224748, Solibacillus isronensis B3W22
1224947, Pustulibacterium marinum
1225127, Klenkia taihuensis
1225128, Sediminicoccus rosea
1225174, Ectopseudomonas mendocina S5.2
1225176, Cecembia lonarensis LW9
1225476, Candidatus Rickettsiella isopodorum
1225564, Microvirga vignae
1225769, Paludibacterium paludis
1225786, Dickeya solani IPO 2222
1226301, Caballeronia terrestris
1226327, Acinetobacter kookii
1226752, Mycolicibacterium holsaticum DSM 44478 = JCM 12374
1226753, Mycolicibacterium mucogenicum DSM 44124
1226758, Streptomyces mordarskii
1226968, Azospirillum humicireducens
1227077, Hymenobacter arizonensis
1227346, Fusarium proliferatum ET1
1227452, Haloarcula amylolytica JCM 13557
1227454, Halobiforma nitratireducens JCM 10879
1227455, Halococcus saccharolyticus DSM 5350
1227456, Halococcus salifodinae DSM 8989
1227457, Halococcus thailandensis JCM 13552
1227465, Halorubrum californiense DSM 19288
1227466, Halorubrum coriense DSM 10284
1227482, Halorubrum lipolyticum DSM 21995
1227483, Halorubrum distributum JCM 13561
1227484, Halorubrum saccharovorum DSM 1137
1227485, Halorubrum tebenquichense DSM 14210
1227487, Halogeometricum pallidum JCM 14848
1227488, Haloterrigena salina JCM 13891
1227490, Halovivax asiaticus JCM 14624
1227491, Natrialba aegyptia DSM 13077
1227492, Natrialba chahannaoensis JCM 10990
1227493, Natrialba hulunbeirensis JCM 10989
1227496, Natrinema versiforme JCM 10478
1227497, Natronococcus amylolyticus DSM 10524
1227498, Natronococcus jeotgali DSM 18795
1227499, Natronolimnohabitans innermongolicus JCM 12255
1227546, Membranihabitans marinus
1227549, Cribrihabitans marinus
1227550, Oceanithermus desulfurans NBRC 100063
1227551, Meiothermus granaticius NBRC 107808
1227553, Meiothermus hypogaeus NBRC 106114
1227739, Hymenobacter swuensis DY53
1227945, Robertkochia marina
1227949, Sphingomicrobium astaxanthinifaciens
1227950, Sphingomicrobium marinum
1228987, cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko
1229152, Oceanobacillus chungangensis
1229153, Oceanobacillus arenosus
1229154, Paenibacillus doosanensis
1229156, Roseovarius aquimarinus
1229164, Sphingomicrobium flavum
1229165, Acinetobacter apis
1229205, Paraburkholderia phenoliruptrix BR3459a
1229268, Salinibacillus xinjiangensis
1229276, Sphingobacterium deserti
1229521, Nitrincola nitratireducens
1229621, Anaerostipes rhamnosivorans
1229659, Saccharopolyspora indica
1229662, Pestalotiopsis fici W106-1
1229726, Christiangramia flava JLT2011
1229727, Salipiger profundus
1229756, Leuconostoc gelidum JB7
1229780, Candidatus Neomicrothrix parvicella RN1
1229908, Candidatus Nitrosopumilus koreensis AR1
1229909, Candidatus Nitrosopumilus sediminis
1230338, Moraxella macacae 0408225
1230341, Salimicrobium jeotgali
1230383, Malassezia sympodialis ATCC 42132
1230389, Reyranella soli
1230453, Haloferax elongans ATCC BAA-1513
1230454, Halorubrum aidingense JCM 13560
1230456, Halorubrum kocurii JCM 14978
1230457, Natrinema limicola JCM 13563
1230458, Natrialba taiwanensis DSM 12281
1230459, Natrinema gari JCM 14663
1230460, Natronorubrum sulfidifaciens JCM 14089
1230528, Myceligenerans salitolerans
1230530, Ichthyenterobacterium magnum
1230532, Lacinutrix iliipiscaria
1230533, Thalassotalea piscium
1230840, Orycteropus afer afer
1230953, Hydrogenophaga electricum
1231049, Arsenophonus endosymbiont of Aphis craccivora
1231063, Microbacterium gorillae
1231134, Rhodovulum viride
1231190, Nitratireductor indicus C115
1231336, Schleiferilactobacillus shenzhenensis LY-73
1231350, Acidisphaera rubrifaciens HS-AP3
1231357, Gluconobacter thailandicus F149-1 = NBRC 100600
1231392, Oceaniovalibus guishaninsula JLT2003
1231522, Candidozyma duobushaemuli
1231623, Tanticharoenia sakaeratensis NBRC 103193
1231624, Asaia bogorensis NBRC 16594
1231626, Cardinium endosymbiont cEper1 of Encarsia pergandiella
1232219, Halococcus agarilyticus
1232220, Neoroseomonas marina
1232427, Corynebacterium ihumii
1232428, Megasphaera massiliensis
1232429, Nesterenkonia massiliensis
1232430, Nosocomiicoccus massiliensis
1232431, Paenibacillus ihuae
1232436, Enorma timonensis
1232575, Acidithiobacillus ferridurans
1232668, Rhizobium oryzicola
1232681, Lunatimonas lonarensis
1232683, Marinobacterium lacunae
1232801, Amphibalanus amphitrite
1232866, Caballeronia udeis
1233081, Pseudorhizobium halotolerans
1233099, Clostridium tunisiense TJ
1233113, Niveispirillum fermenti
1233114, Azospirillum fermentarium
1233411, Ideonella paludis
1233460, Chitinophaga solisilvae
1234143, Endozoicomonas euniceicola
1234144, Endozoicomonas gorgoniicola
1234273, Tachysurus fulvidraco
1234378, Lawsonia intracellularis N343
1234382, Thauera phenylacetica B4P
1234409, Catellicoccus marimammalium M35/04/3
1234595, Pacificimonas flava
1234603, Candidatus Moranella endobia PCVAL
1234672, Komagataeibacter kakiaceti JCM 25156
1234680, Streptococcus rubneri
1234841, Mucilaginibacter xinganensis
1234842, Mucilaginibacter phenanthrenivorans
1235259, Oceanobacillus polygoni
1235279, Bhargavaea cecembensis DSE10
1235283, Abyssogena phaseoliformis symbiont OG214
1235284, Isorropodon fossajaponicum endosymbiont JTNG4
1235441, Nocardiopsis gilva YIM 90087
1235557, Paraglaciecola aquimarina
1235591, Pseudorhodoplanes sinuspersici
1235755, Salinicoccus carnicancri Crm
1235794, Adlercreutzia caecimuris B7
1235795, Paenibacillus barengoltzii G22
1235804, Helicobacter bilis WiWa
1235834, Kosakonia sacchari SP1
1235990, Candidatus Pantoea carbekii
1235997, Hydrobacter penzbergensis
1236046, Mesotoga infera
1236180, Halopelagius longus
1236220, Melghirimyces thermohalophilus
1236486, Flavobacterium aquaticum
1236500, Asaia astilbis JCM 15831
1236502, Asaia prunellae JCM 25354
1236509, Prevotella dentasini JCM 15908
1236512, Bacteroides rodentium JCM 16496
1236517, Prevotella fusca JCM 17724
1236518, Prevotella scopos JCM 17725
1236525, Asaia platycodi JCM 25414
1236542, Shewanella marina JCM 15074
1236695, Limnospira platensis NIES-46
1236770, Hymenobacter perfusus
1236902, Nocardiopsis baichengensis YIM 90130
1236909, Wolbachia endosymbiont of Drosophila simulans wHa
1236954, Caldalkalibacillus mannanilyticus JCM 10596
1236958, Sneathiella glossodoripedis JCM 23214
1236959, Methylobacillus glycogenes JCM 2850
1236960, Stenotrophomonas pictorum JCM 9942
1236966, Iodidimonas gelatinilytica
1236968, Iodidimonas nitroreducens
1236970, Halalkalibacter wakoensis JCM 9140
1236971, Halalkalibacter hemicellulosilyticusJCM 9152
1236973, Halalkalibacter akibai JCM 9157
1236976, Paenibacillus pini JCM 16418
1236989, Geofilum rubicundum JCM 15548
1237077, Cellvibrio zantedeschiae
1237085, Candidatus Nitrososphaera gargensis Ga9.2
1237094, Alkalicoccus luteus
1237149, Fulvivirga imtechensis AK7
1237500, Nocardiopsis ganjiahuensis DSM 45031
1237626, Plasmodium inui San Antonio 1
1238180, Amycolatopsis azurea DSM 43854
1238182, Caenispirillum salinarum AK4
1238184, Oceanobacillus kimchii X50
1238186, Leucobacter salsicius M1-8
1238190, Vreelandella jeotgali Hwa
1239396, Metasolibacillus fluoroglycofenilyticus
1239962, Mariniradius saccharolyticus AK6
1240404, Dickeya oryzae
1240471, Candidatus Blochmanniella chromaiodes str. 640
1240678, Streptomyces natalensis ATCC 27448
1240727, Hwangdonia seohaensis
1241303, Wolbachia endosymbiont of Madathamugadia hiepei
1241337, Pedobacter nutrimenti
1241761, Sphingomonas yantingensis
1241978, Chryseobacterium bernardetii
1241979, Kaistella carnis
1241981, Chryseobacterium lactis
1241982, Chryseobacterium nakagawai
1242148, Melghirimyces profundicolus
1242174, Dyella kyungheensis
1242689, Litoreibacter halocynthiae
1242864, Cystobacter fuscus DSM 2262
1242993, Ehrlichia minasensis
1243002, Vibrio olivae
1243014, Vibrio thalassae
1243662, Paenibacillus gorillae
1243663, Paenibacillus camerounensis
1243664, Bacillus massiliigorillae
1244108, Jannaschia faecimaris
1244531, Campylobacter iguaniorum
1244869, Paramagnetospirillum caucaseum
1245227, Primulina eburnea
1245417, Paraburkholderia strydomiana
1245436, Paraburkholderia kirstenboschensis
1245441, Paraburkholderia steynii
1245469, Bradyrhizobium oligotrophicum S58
1245472, Nocardiopsis halophila DSM 44494
1245475, Nocardiopsis prasina DSM 43845
1245522, Siminovitchia thermophila
1245525, Compostibacillus humi
1245526, Geopseudomonas guangdongensis
1245592, Epilithonimonas ginsengisoli
1245769, Lachancea lanzarotensis
1245923, Scytonema millei VB511283
1246444, Nocardiopsis halotolerans DSM 44410
1246445, Nocardiopsis kunsanensis DSM 44524
1246448, Nocardiopsis valliformis DSM 45023
1246460, Nocardiopsis lucentensis DSM 44048
1246461, Nocardiopsis alkaliphila YIM 80379
1246474, Nocardiopsis xinjiangensis YIM 90004
1246475, Nocardiopsis chromatogenes YIM 90109
1246485, Nocardiopsis salina YIM 90010
1246530, Calderihabitans maritimus
1246637, Desulfamplus magnetovallimortis
1246955, Mycoplasmopsis cynos C142
1246994, Elizabethkingia anophelis R26
1246995, Actinoplanes friuliensis DSM 7358
1247023, Candidatus Arsenophonus nilaparvatae
1247510, Verticiella sediminum
1247513, Leucothrix pacifica
1247514, Luteimonas abyssi
1247520, Flagellimonas pacifica
1247546, Pseudomonas hunanensis
1247562, Aquaticitalea lipolytica
1247613, Pseudooceanicola antarcticus
1247726, Advenella mimigardefordensis DPN7
1247867, Roseovarius albus
1247936, Paraburkholderia ribeironis
1247963, Parvularcula oceani
1248439, Anaplasma ovis str. Haibei
1248727, endosymbiont of unidentified scaly snail isolate Monju
1249101, Mycolicibacterium celeriflavum
1249552, Pseudohongiella spirulinae
1249553, Bacterioplanes sanyensis
1249555, Aliidiomarina sanyensis
1249627, Imhoffiella purpurea
1249630, Fructilactobacillus vespulae
1250539, Salipiger abyssi
1250540, Pacificimonas aurantium
1250792, Melanotaenia boesemani
1254399, Salinimicrobium soli
1254437, Tenacibaculum halocynthiae
1255043, Thioalkalivibrio nitratireducens DSM 14787
1255251, Lederbergia panacisoli
1255257, Ferrimonas gelatinilytica
1255263, Lysobacter panacisoli
1255277, Alicyclobacillus acidiphilus NBRC 100859
1255656, Agrococcus casei LMG 22410
1255705, Bavariicoccus seileri WCC 4188
1256513, Novosphingobium colocasiae
1256514, Novosphingobium arvoryzae
1257025, Leptospira terpstrae serovar Hualin str. LT 11-33 = ATCC 700639
1257026, Streptomyces barkulensis
1257027, Streptomyces chitinivorans
1257118, Acanthamoeba castellanii str. Neff
1258546, Vreelandella nanhaiensis
1258888, Arthrobacter cheniae
1258893, Arthrobacter ruber
1259133, Pengzhenrongella frigida
1259145, Cryobacterium glaciale
1259150, Cryobacterium frigoriphilum
1259157, Cryobacterium fucosi
1259164, Cryobacterium gelidum
1259175, Cryobacterium glucosi
1259183, Cryobacterium algoricola
1259184, Cryobacterium algoritolerans
1259189, Cryobacterium adonitolivorans
1259190, Cryobacterium mannosilyticum
1259197, Cryobacterium ruanii
1259198, Cryobacterium suzukii
1259199, Cryobacterium tagatosivorans
1259201, Cryobacterium serini
1259202, Cryobacterium lactosi
1259217, Cryobacterium zongtaii
1259228, Cryobacterium lyxosi
1259235, Cryobacterium shii
1259236, Cryobacterium sinapicolor
1259239, Cryobacterium cryoconiti
1259247, Cryobacterium sandaracinum
1259258, Cryobacterium breve
1259262, Cryobacterium cheniae
1259464, Arcticibacter pallidicorallinus
1259555, Rufibacter glacialis
1259676, Sphingomonas psychrolutea
1259795, Coprothermobacter platensis DSM 11748
1259973, Klebsiella electrica
1260251, Spiribacter salinus M19-40
1260629, Proteinivorax tanatarense
1260918, Mycobacterium fragae
1260955, Streptosporangium sandarakinum
1260984, Acetobacter farinalis
1260987, Noviherbaspirillum malthae
1261131, Candidatus Liberibacter americanus str. Sao Paulo
1261403, Mangrovibacterium diazotrophicum
1261545, Halarchaeum acidiphilum MH1-52-1
1261553, Tenacibaculum xiamenense
1261555, Wolbachia endosymbiont str. valsugana of Drosophila suzukii
1261621, Aromatoleum toluclasticum ATCC 700605
1262400, Methanocalculus natronophilus
1262449, Clostridium pasteurianum DSM 525 = ATCC 6013
1262470, Herbaspirillum hiltneri N3
1262550, Brevibacterium jeotgali
1262554, Garicola koreensis
1262583, Tamaricihabitans halophyticus
1262585, Acinetobacter qingfengensis
1263415, Endocarpon pusillum Z07020
1263550, Edwardsiella piscicida
1263636, Microbacterium kyungheense
1263637, Microbacterium jejuense
1263829, Bibersteinia trehalosi USDA-ARS-USMARC-188
1263868, Rhodopirellula europaea SH398
1263870, Rhodopirellula sallentina SM41
1264579, Halococcus sediminicola
1264899, Zavarzinia compransoris
1265309, Tritonibacter mobilis F1926
1265310, Mycobacterium asiaticum DSM 44297
1265311, Mycobacterium arosiense ATCC BAA-1401 = DSM 45069
1265313, Pseudohaliea rubra DSM 19751
1265445, Chryseobacterium camelliae
1265502, Caldimonas manganoxidans ATCC BAA-369
1265503, Colwellia piezophila ATCC BAA-637
1265504, Curvibacter lanceolatus ATCC 14669
1265505, Desulfospira joergensenii DSM 10085
1265507, Succinimonas amylolytica DSM 2873
1265685, Bhargavaea ullalensis
1265738, Rhodopirellula maiorica SM1
1265740, Flavobacterium cutihirudinis
1265816, Listeria riparia FSL S10-1204
1265817, Listeria floridensis FSL S10-1187
1265820, Listeria cornellensis FSL F6-0969
1265868, Streptomyces rimosus subsp. rimosus ATCC 10970
1265931, Rhizobium metallidurans
1265935, Paenibacillus shirakamiensis
1266046, Aurantibacter aestuarii
1266052, Psychrosphaera aestuarii
1266370, Nitrospina gracilis 3/211
1266600, Glaciihabitans tibetensis
1266720, Neomoorella stamsii
1266770, Streptomyces rhizosphaerihabitans
1266772, Streptomyces sasae
1266829, Kribbella albertanoniae
1266845, Carnobacterium inhibens subsp. gilichinskyi
1266925, Nitrosospira briensis C-128
1266998, Paracoccus zeaxanthinifaciens ATCC 21588
1267000, Metamycoplasma hominis ATCC 27545
1267001, Mycoplasmopsis synoviae ATCC 25204
1267004, Brachyspira innocens ATCC 29796
1267005, Hyphomicrobium zavarzinii ATCC 27496
1267021, Frischella perrara
1267156, Loigolactobacillus iwatensis
1267217, Melaminivora jejuensis
1267423, Roseivirga pacifica
1267424, Salinicola peritrichatus
1267564, Halopenitus malekzadehii
1267766, Croceibacterium atlanticum
1267768, Brevirhabdus pacifica
1267769, Allosediminivita pacifica
1268041, Frondihabitans sucicola
1268042, Galbitalea soli
1268043, Leifsonia tongyongensis
1268072, Paenibacillus sabinae T27
1268236, Aeromonas molluscorum 848
1268237, Aeromonas diversa CDC 2478-85
1268269, Geojedonia litorea
1268273, Paraperlucidibaca wandonensis
1268548, Taibaiella koreensis
1268550, Pedobacter jejuensis
1268553, Sphingomonas kyeonggiensis
1268659, Kwoniella botswanensis
1271860, Actinokineospora iranica
1273132, Liberibacter crescens
1273429, Vulcaniibacterium tengchongense
1273442, Mycobacterium bourgelatii
1273541, Pyrodictium delaneyi
1274353, Siminovitchia sediminis
1274356, Kroppenstedtia guangzhouensis
1274357, Ornithinibacillus halotolerans
1274358, Oceanobacillus luteolus
1274359, Pseudomonas sihuiensis
1274374, Paenibacillus antibioticophila
1274384, Enterococcus alcedinis
1274402, Candidatus Hepatobacter penaei
1274631, Bradyrhizobium icense
1274803, Savagea faecisuis
1274986, Streptomyces siamensis
1274988, Streptomyces similanensis
1276110, Paenibacillus pinisoli
1276218, Spiroplasma platyhelix PALS-1
1276219, Spiroplasma ixodetis Y32
1276220, Spiroplasma taiwanense CT-1
1276221, Spiroplasma diminutum CUAS-1
1276227, Spiroplasma chrysopicola DF-1
1276229, Spiroplasma syrphidicola EA-1
1276246, Spiroplasma culicicola AES-1
1276257, Spiroplasma sabaudiense Ar-1343
1276258, Spiroplasma apis B31
1276259, Spiroplasma phoeniceum P40
1276757, Paracoccus siganidrum
1276888, Vibrio bivalvicida
1276920, Paeniglutamicibacter gangotriensis Lz1y
1276936, Staphylococcus petrasii
1277257, Candidatus Liberibacter africanus PTSAPSY
1277351, Methanospirillum stamsii
1277687, Pseudozyma flocculosa PF-1
1278073, Myxococcus stipitatus DSM 14675
1278207, Micromonospora violae
1278232, Keratinibaculum paraultunense
1278244, Veronia nyctiphanis
1278299, Acholeplasma multilocale ATCC 49900
1278302, Psychromonas hadalis ATCC BAA-638
1278304, Acholeplasma granularum ATCC 19168
1278306, Fusobacterium russii ATCC 25533
1278307, Psychromonas ossibalaenae ATCC BAA-1528
1278308, [Zimmermannella] faecalis ATCC 13722
1278312, Psychromonas aquimarina ATCC BAA-1526
1278643, Chryseobacterium aahli
1279009, Cesiribacter andamanensis AMV16
1279015, Oceanimonas smirnovii ATCC BAA-899
1279017, Microbulbifer variabilis ATCC 700307
1279018, Stenotrophomonas maltophilia ATCC 19867
1279019, Thioalkalivibrio thiocyanoxidans ARh2
1279038, Novispirillum itersonii subsp. itersonii ATCC 12639
1279043, Cladophialophora carrionii CBS 160.54
1279085, Fusarium fujikuroi IMI 58289
1280002, Vibrio jasicida 090810c
1280370, Tumebacillus lipolyticus
1280376, Spelaeicoccus albus
1280390, Gorillibacterium massiliense
1280514, Acidithrix ferrooxidans
1280598, Sphingobacterium arenae
1280637, Saccharothrix carnea
1280689, Clostridium paraputrificum AGR2156
1280706, Selenomonas ruminantium subsp. ruminantium ATCC 12561
1280832, Falsiruegeria mediterranea
1280837, Meira miltonrushii
1280843, Actinomyces haliotis
1280846, Aliiruegeria haliotis
1280847, Shimia haliotis
1280941, Hyphomonas pacifica
1280946, Hyphomonas beringensis
1280947, Hyphomonas chukchiensis
1280948, Hyphomonas atlantica
1280949, Hyphomonas adhaerens MHS-3
1280950, Hyphomonas johnsonii MHS-2
1280951, Hyphomonas hirschiana VP5
1280952, Hyphomonas jannaschiana VP2
1280954, Hyphomonas polymorpha PS728
1281486, Lactococcus formosensis
1281767, Tepidibacillus fermentans
1281780, Hydrogenophaga taeniospiralis CCUG 15921
1282356, Pseudomonas poae RE*1-1-14
1282440, Ancylobacter defluvii
1282736, Amnibacterium soli
1282737, Flaviflexus salsibiostraticola
1282858, Sphingorhabdus rigui
1282863, Uruburuella testudinis
1282883, Micromonospora polyrhachis
1282885, Streptomyces polyrhachis
1282887, Lachnospira multipara ATCC 19207
1283284, Tolumonas lignilytica
1283300, Methylohalobius crimeensis 10Ki
1283306, Xenophilus arseniciresistens
1284222, Candidatus Scalindua japonica
1284240, Amycolatopsis decaplanina DSM 44594
1284658, Planktomarina temperata
1284686, Anaerococcus lactolyticus S7-1-13
1285191, Desulfolucanica intricata
1285192, Janibacter cremeus
1285193, Zhihengliuella flava
1285242, Paramagnetospirillum marisnigri
1285465, Winogradskyella undariae
1285583, Corynebacterium casei LMG S-19264
1285901, Tessaracoccus defluvii
1285928, Niabella drilacis
1286106, Methylophaga lonarensis MPL
1286148, Yoonia sediminilitoris
1286171, Peptoclostridium acidaminophilum DSM 3953
1286180, Mycolicibacterium sediminis
1286181, Mycolicibacterium arabiense
1286186, Gluconacetobacter aggeris
1286189, Gluconacetobacter tumulisoli
1286190, Gluconacetobacter takamatsuzukensis
1286362, [Clostridium] celerecrescens 18A
1286528, Neorickettsia helminthoeca str. Oregon
1286632, Zhouia amylolytica AD3
1286635, Desulfotignum phosphitoxidans DSM 13687
1286698, Crassaminicella profunda
1286938, Nonomuraea harbinensis
1286976, Phaeoacremonium minimum UCRPA7
1287068, Micromonospora andamanensis
1287640, Anaerococcus obesiensis
1287690, Aequorivita nionensis
1287720, Nioella nitratireducens
1287727, Roseovarius azorensis
1287735, Achromobacter insuavis
1287736, Achromobacter aegrifaciens
1287737, Achromobacter anxifer
1287738, Achromobacter dolens
1287877, Micromonospora jinlongensis
1287878, Actinoplanes lutulentus
1288121, Alistipes senegalensis
1288298, Roseovarius mucosus DSM 17069
1288313, Gluconobacter oxydans DSM 3504
1288385, Yersinia pekkanenii
1288388, Mycolicibacter algericus
1288393, Corynebacterium pilbarense
1288410, Pseudomonas guariconensis
1288484, Deinococcus wulumuqiensis R12
1288494, Nitrosospira lacus
1288495, Diaphorobacter aerolatus
1288636, Ornithinimicrobium flavum
1288826, Marinobacter santoriniensis NKSG1
1289135, Brachyspira hampsonii 30446
1289167, Cohnella terricola
1289170, Leucobacter ruminantium
1289519, Clostridium liquoris
1289591, Rhodococcus erythropolis R138
1290095, Actinomycetospora atypica
1290553, Halocynthiibacter namhaensis
1291048, Thermoanaerobacter thermocopriae JCM 7501
1291050, Ruminiclostridium josui JCM 17888
1291052, Lacticaseibacillus sharpeae JCM 1186 = DSM 20505
1291379, Treponema pedis str. T A4
1291540, Methanomethylophilus alvi
1291555, Nonomuraea guangzhouensis
1291556, Nonomuraea fuscirosea
1291734, Lacticaseibacillus nasuensis JCM 17158
1291742, Paucilactobacillus hokkaidonensis JCM 18461
1291743, Secundilactobacillus oryzae JCM 18671
1291764, Lactococcus fujiensis JCM 16395
1292027, Stutzerimonas azotifigens DSM 17556
1292030, Pseudomonas taiwanensis DSM 21245
1293035, Chitinophaga polysaccharea
1293036, Metallosphaera hakonensis JCM 8857 = DSM 7519
1293037, Thermococcus celer Vu 13 = JCM 8558
1293041, Methanogenium cariaci JCM 10550
1293045, Limnohabitans planktonicus II-D5
1293047, Halopiger djelfimassiliensis
1293048, Halopiger goleimassiliensis
1293052, Limnohabitans parvus II-B4
1293054, Halanaerobium saccharolyticum subsp. saccharolyticum DSM 6643
1293412, Swingsia samuiensis
1293439, Devosia epidermidihirudinis
1293440, Kaistia hirudinis
1293441, Lysinibacillus contaminans
1293442, Falsochrobactrum ovis
1293573, Aquitalea pelogenes
1293576, Borrelia nietonii YOR
1293586, Vulcanisaeta souniana JCM 11219
1293592, Latilactobacillus curvatus JCM 1096 = DSM 20019
1293597, Lactobacillus equicursoris DSM 19284 = JCM 14600 = CIP 110162
1293598, Lacticaseibacillus saniviri JCM 17471 = DSM 24301
1293823, Bifidobacterium mellis
1293826, Bifidobacterium kimbladii
1293890, Thalassospira alkalitolerans
1293891, Thalassospira mesophila
1294020, Salidesulfovibrio brasiliensis JCM 12178
1294021, Desulfosarcina cetonica JCM 12296
1294023, Syntrophomonas palmitatica JCM 14374
1294025, Cellulosilyticum ruminicola JCM 14822
1294122, Candidatus Nanobsidianus stetteri
1294199, Eurytemora carolleeae
1294260, Geotalea toluenoxydans JCM 15764
1294262, Sulfuracidifex tepidarius
1294264, Lysinibacillus boronitolerans JCM 21713 = 10a = NBRC 103108
1294265, Mesobacillus boroniphilus JCM 21738
1294267, Cohnella lupini
1294268, Paenibacillus endophyticus
1294270, Melittangium boletus DSM 14713
1294273, Roseicyclus elongatus DSM 19469
1294296, Luteibaculum oceani
1294297, Thalassobius vesicularis
1294299, Shimia biformata
1295382, Methylogaea oryzae
1295392, Photobacterium gaetbulicola
1295528, Cryptococcus wingfieldii CBS 7118
1295531, Cryptococcus depauperatus CBS 7841
1295533, Cryptococcus amylolentus CBS 6039
1295534, Kwoniella dendrophila CBS 6074
1295565, Larsenimonas salina
1295612, Mucilaginibacter yixingensis
1295826, Lactococcus cremoris subsp. cremoris KW2
1296096, Kwoniella pini CBS 10737
1296100, Kwoniella bestiolae CBS 10118
1296105, Cryptococcus tetragattii IND107
1296109, Cryptococcus bacillisporus CA1280
1296121, Kwoniella dejecticola CBS 10117
1296122, Kwoniella mangroviensis CBS 8507
1296344, Merismopedia glauca CCAP 1448/3
1296415, Aquimarina pacifica
1296416, Aquimarina megaterium XH134
1296537, Enterococcus xiangfangensis
1296538, Lactiplantibacillus mudanjiangensis
1296539, Lacticaseibacillus songhuajiangensis
1296540, Paucilactobacillus nenjiangensis
1296565, Geodermatophilus amargosae
1296669, Aquabacterium olei
1297121, Cyclobacterium xiamenense
1297424, Anaerobacterium chartisolvens
1297569, Mesorhizobium metallidurans STM 2683
1297617, Intestinimonas butyriciproducens
1297742, Pseudomyxococcus hansupus
1297750, Bacteroides luti
1298593, Thalassolituus oleivorans MIL-1
1298594, Veillonella denticariosi JCM 15641
1298595, Veillonella rogosae JCM 15642
1298598, Gracilibacillus boraciitolerans JCM 21714
1298735, Algimonas ampicilliniresistens
1298767, Deinococcus antarcticus
1298851, Thermosulfidibacter takaii ABI70S6
1298857, Candidatus Solirubrobacter pratensis
1298959, Phenylobacterium conjunctum
1299270, Wallemia ichthyophaga EXF-994
1299340, Flavobacterium longum
1299341, Flavobacterium urocaniciphilum
1299998, Tractidigestivibacter scatoligenes
1300035, Bradyrhizobium retamae
1300039, Bradyrhizobium centrosematis
